symbol,datetime,close,high,low,open,volume,change_in_price,down_days,up_days,RSI,low_14,high_14,k_percent,r_percent,MACD,MACD_EMA,Price_Rate_Of_Change,On Balance Volume,Prediction
MSFT,2020-01-22,165.6999969482422,167.49000549316406,165.67999267578125,167.39999389648438,24138800.0,-0.8000030517578125,0.8000030517578125,0.0,65.65206267784549,156.50999450683594,168.19000244140625,78.68147430110743,-21.31852569889256,0.8747084318236205,0.5636736466836766,0.035042793045674925,30617100.0,-1.0
MSFT,2020-01-23,166.72000122070312,166.8000030517578,165.27000427246094,166.19000244140625,19680800.0,1.0200042724609375,0.0,1.0200042724609375,69.90119932251784,156.50999450683594,168.19000244140625,87.41438166020215,-12.585618339797847,0.9359657255932916,0.6408473715155659,0.028564408584234036,50297900.0,1.0
MSFT,2020-01-24,165.0399932861328,167.52999877929688,164.4499969482422,167.50999450683594,24918100.0,-1.6800079345703125,1.6800079345703125,0.0,56.5954632782011,156.50999450683594,168.19000244140625,73.03076185462093,-26.96923814537906,0.8687913847456059,0.6877565501581682,0.02293291826097099,25379800.0,-1.0
MSFT,2020-01-27,162.27999877929688,163.3800048828125,160.1999969482422,161.14999389648438,32078100.0,-2.7599945068359375,2.7599945068359375,0.0,41.5890204069626,157.32000732421875,168.19000244140625,45.63011667995553,-54.36988332004448,0.6359789329553109,0.6771624692228332,-0.006124448845395203,-6698300.0,-1.0
MSFT,2020-01-28,165.4600067138672,165.75999450683594,163.07000732421875,163.77999877929688,24899900.0,3.1800079345703125,0.0,3.1800079345703125,56.81271169274771,157.9499969482422,168.19000244140625,73.33989977484357,-26.660100225156423,0.650373879643297,0.67170646466658,0.020539084258102802,18201600.0,1.0
MSFT,2020-01-29,168.0399932861328,168.75,165.69000244140625,167.83999633789062,34754500.0,2.579986572265625,0.0,2.579986572265625,65.28310385604598,160.1999969482422,168.75,91.69583087199933,-8.304169128000671,0.8190289684264371,0.7016018026440732,0.029783066726861485,52956100.0,1.0
MSFT,2020-01-30,172.77999877929688,174.0500030517578,170.7899932861328,174.0500030517578,51597500.0,4.7400054931640625,0.0,4.7400054931640625,75.47849694462609,160.1999969482422,174.0500030517578,90.83029810262275,-9.169701897377253,1.2481101678101822,0.812178336313013,0.03977854416072857,104553600.0,1.0
MSFT,2020-01-31,170.22999572753906,172.39999389648438,169.5800018310547,172.2100067138672,36142700.0,-2.5500030517578125,2.5500030517578125,0.0,63.840706538333365,160.1999969482422,174.0500030517578,72.4187318354387,-27.581268164561283,1.3959644893472216,0.9300224873673965,0.018731235844985372,68410900.0,-1.0
MSFT,2020-02-03,174.3800048828125,174.5,170.39999389648438,170.42999267578125,30107000.0,4.1500091552734375,0.0,4.1500091552734375,71.9594682478317,160.1999969482422,174.5,99.1608734854588,-0.839126514541196,1.7721686309055258,1.0997037427518959,0.04732735665352861,98517900.0,1.0
MSFT,2020-02-04,180.1199951171875,180.63999938964844,176.30999755859375,177.13999938964844,36433300.0,5.739990234375,0.0,5.739990234375,79.35657163651925,160.1999969482422,180.63999938964844,97.45594809026275,-2.5440519097372563,2.4328866769409956,1.3679236202893688,0.08702473406471767,134951200.0,1.0
