symbol,open,close,change_in_price,prediction,model_accuracy,reward
AAPL,67.69999694824219,64.85749816894531,-0.7600021362304688,-1.0,71.8213058419244,0.05665521408139096
AAPL,65.68499755859375,66.51750183105469,1.660003662109375,1.0,71.8213058419244,0.029523312222311082
AAPL,67.17500305175781,66.99749755859375,0.4799957275390625,1.0,71.8213058419244,0.0817388564309598
AAPL,67.07749938964844,68.3125,1.31500244140625,1.0,71.8213058419244,0.07236765675634826
AAPL,70.0,71.76249694824219,3.4499969482421875,1.0,71.8213058419244,0.1288292711934349
AAPL,70.5999984741211,71.10749816894531,-0.654998779296875,-1.0,71.8213058419244,0.18064832656227603
AAPL,71.84500122070312,71.67250061035156,0.56500244140625,1.0,71.8213058419244,0.17049773818800373
AAPL,71.17250061035156,70.69999694824219,-0.972503662109375,-1.0,71.8213058419244,0.17145099002935704
AAPL,69.48750305175781,69.23249816894531,-1.467498779296875,-1.0,71.8213058419244,0.05509197770346019
AAPL,69.06999969482422,67.09249877929688,-2.1399993896484375,-1.0,71.8213058419244,0.034460173047835996
AAPL,68.40249633789062,69.0250015258789,1.9325027465820312,1.0,71.8213058419244,0.03769684106888027
AAPL,68.96749877929688,68.75749969482422,-0.2675018310546875,-1.0,71.8213058419244,0.02626966976925127
AAPL,69.30000305175781,70.74250030517578,1.9850006103515625,1.0,71.8213058419244,0.03557182514438462
AAPL,70.44999694824219,70.7925033569336,0.0500030517578125,1.0,71.8213058419244,-0.013516720188933684
AAPL,71.2699966430664,69.6449966430664,-1.1475067138671875,-1.0,71.8213058419244,-0.020567472679240195
AAPL,71.18250274658203,71.93250274658203,2.287506103515625,1.0,71.8213058419244,0.0036276414805724855
AAPL,72.48999786376953,73.44999694824219,1.5174942016601562,1.0,71.8213058419244,0.03889674849651281
AAPL,71.5625,72.26750183105469,-1.1824951171875,-1.0,71.8213058419244,0.04383784699929749
AAPL,72.2925033569336,73.29000091552734,1.0224990844726562,1.0,71.8213058419244,0.09237250436322797
AAPL,73.76499938964844,74.38999938964844,1.0999984741210938,1.0,71.8213058419244,0.07772542912234615
AAPL,75.11499786376953,75.15750122070312,0.7675018310546875,1.0,71.8213058419244,0.09308077743206056
AAPL,75.80500030517578,75.93499755859375,0.777496337890625,1.0,71.8213058419244,0.07339996792618408
AAPL,76.41000366210938,77.53250122070312,1.597503662109375,1.0,71.8213058419244,0.0952077909971154
AAPL,77.0250015258789,78.75250244140625,1.220001220703125,1.0,71.8213058419244,0.13077042483060497
AAPL,79.4574966430664,77.85250091552734,-0.9000015258789062,-1.0,71.8213058419244,0.08229934929139682
AAPL,78.0374984741211,76.9124984741211,-0.94000244140625,-1.0,71.8213058419244,0.04714093491819771
AAPL,76.12750244140625,77.38500213623047,0.472503662109375,1.0,71.8213058419244,0.0708133002457918
AAPL,75.0875015258789,76.92749786376953,-0.4575042724609375,-1.0,71.8213058419244,0.04963155823172527
AAPL,78.2925033569336,78.73999786376953,1.8125,1.0,71.8213058419244,0.05847558152724508
AAPL,78.75749969482422,78.28500366210938,-0.45499420166015625,-1.0,71.8213058419244,0.041612645319623054
AAPL,79.16999816894531,79.80750274658203,1.5224990844726562,1.0,71.8213058419244,0.05099763366687582
AAPL,79.66500091552734,79.2125015258789,-0.595001220703125,-1.0,71.8213058419244,0.021668336229647922
AAPL,78.94249725341797,79.72250366210938,0.5100021362304688,1.0,71.8213058419244,0.012317084418045354
AAPL,80.875,79.18250274658203,-0.5400009155273438,-1.0,71.8213058419244,0.017083610872023147
AAPL,79.03500366210938,79.52749633789062,0.34499359130859375,1.0,71.8213058419244,0.033999647855015525
AAPL,79.19249725341797,79.5625,0.035003662109375,1.0,71.8213058419244,0.02813849975653171
AAPL,79.8125,79.48500061035156,-0.0774993896484375,-1.0,71.8213058419244,0.03324562500539274
AAPL,79.4375,80.4625015258789,0.9775009155273438,1.0,71.8213058419244,0.02187584085396521
AAPL,80.1875,80.83499908447266,0.37249755859375,1.0,71.8213058419244,0.03257322990453537
AAPL,81.16500091552734,81.27999877929688,0.44499969482421875,1.0,71.8213058419244,0.018450596523369
AAPL,81.09750366210938,80.58000183105469,-0.6999969482421875,-1.0,71.8213058419244,0.017263692963023214
AAPL,80.8375015258789,82.875,2.2949981689453125,1.0,71.8213058419244,0.03954336847287143
AAPL,82.5625,83.36499786376953,0.48999786376953125,1.0,71.8213058419244,0.052820951246934866
AAPL,83.03500366210938,85.99749755859375,2.6324996948242188,1.0,71.8213058419244,0.08135552505279242
AAPL,86.9749984741211,88.20999908447266,2.2125015258789062,1.0,71.8213058419244,0.10868812674906714
AAPL,87.32749938964844,83.9749984741211,-4.2350006103515625,-1.0,71.8213058419244,0.05648861834675234
AAPL,86.18000030517578,84.69999694824219,0.7249984741210938,1.0,71.8213058419244,0.05266422671435822
AAPL,83.3125,85.74749755859375,1.0475006103515625,1.0,71.8213058419244,0.060771924658371335
AAPL,87.86499786376953,88.0199966430664,2.2724990844726562,1.0,71.8213058419244,0.08292320330947511
AAPL,88.7874984741211,87.89749908447266,-0.12249755859375,-1.0,71.8213058419244,0.09081033863414345
AAPL,87.85250091552734,87.93250274658203,0.035003662109375,1.0,71.8213058419244,0.06102567416690241
AAPL,88.66000366210938,87.43000030517578,-0.50250244140625,-1.0,71.8213058419244,0.04876150117641753
AAPL,87.83499908447266,89.71749877929688,2.2874984741210938,1.0,71.8213058419244,0.04325708684916707
AAPL,91.0,91.63249969482422,1.9150009155273438,1.0,71.8213058419244,0.038799463166007575
AAPL,91.25,90.01499938964844,-1.6175003051757812,-1.0,71.8213058419244,0.07192618071185453
AAPL,90.1750030517578,91.20999908447266,1.1949996948242188,1.0,71.8213058419244,0.07685953212263463
AAPL,91.10250091552734,88.40750122070312,-2.8024978637695312,-1.0,71.8213058419244,0.031021356166011982
AAPL,88.3125,90.44499969482422,2.0374984741210938,1.0,71.8213058419244,0.027550592413580155
AAPL,90.0199966430664,91.1999969482422,0.754997253417983,1.0,71.8213058419244,0.037572148220004875
AAPL,91.27999877929688,91.02749633789062,-0.1725006103515767,-1.0,71.8213058419244,0.03519737861013961
1.0,1.0,1.0,1.0,1.0,71.8213058419244,1.0
AAPL,92.5,93.4625015258789,2.4350051879882812,1.0,71.8213058419244,0.041742166216589105
AAPL,93.85250091552734,93.17250061035156,-0.29000091552734375,-1.0,71.8213058419244,0.0168062742002697
AAPL,94.18000030517578,95.34249877929688,2.1699981689453125,1.0,71.8213058419244,0.05918457396846999
AAPL,96.2624969482422,95.75250244140624,0.4100036621093608,1.0,71.8213058419244,0.04980269052219399
AAPL,95.33499908447266,95.91999816894533,0.16749572753909092,1.0,71.8213058419244,0.08497578649449422
AAPL,97.26499938964844,95.47750091552734,-0.44249725341798296,-1.0,71.8213058419244,0.055641563797706795
AAPL,94.83999633789062,97.05750274658205,1.5800018310547017,1.0,71.8213058419244,0.06422703941167995
AAPL,98.98999786376952,97.7249984741211,0.6674957275390483,1.0,71.8213058419244,0.07357669282004187
AAPL,96.5625,96.52249908447266,-1.2024993896484375,-1.0,71.8213058419244,0.06036640540111948
AAPL,96.9875030517578,96.32749938964844,-0.19499969482421875,-1.0,71.8213058419244,0.030653982260214097
AAPL,96.4175033569336,98.35749816894533,2.029998779296889,1.0,71.8213058419244,0.05564944081813894
AAPL,99.17250061035156,97.0,-1.3574981689453267,-1.0,71.8213058419244,0.017384705057290173
AAPL,96.69249725341795,97.27249908447266,0.27249908447265625,1.0,71.8213058419244,0.015874223694535283
AAPL,96.99749755859376,92.84500122070312,-4.427497863769531,-1.0,71.8213058419244,-0.03205793376711874
AAPL,90.9875030517578,92.61499786376952,-0.23000335693360796,-1.0,71.8213058419244,-0.029980917224576187
AAPL,93.70999908447266,94.80999755859376,2.194999694824247,1.0,71.8213058419244,-0.023156429172266457
AAPL,94.36750030517578,93.25250244140624,-1.5574951171875284,-1.0,71.8213058419244,-0.04576614072702423
AAPL,93.75,95.04000091552734,1.787498474121108,1.0,71.8213058419244,-0.015359094335590018
AAPL,94.1875,96.19000244140624,1.150001525878892,1.0,71.8213058419244,-0.0014273904037104268
AAPL,102.88500213623048,106.26000213623048,10.069999694824247,1.0,71.8213058419244,0.08034470288895812
AAPL,108.1999969482422,108.9375,2.677497863769517,1.0,71.8213058419244,0.12306701030927836
AAPL,109.13249969482422,109.66500091552734,0.7275009155273438,1.0,71.8213058419244,0.1273998503964917
AAPL,109.37750244140624,110.0625,0.39749908447265625,1.0,71.8213058419244,0.1854434654846837
AAPL,110.40499877929688,113.90249633789062,3.839996337890625,1.0,71.8213058419244,0.22984936527703215
AAPL,113.20500183105467,111.1125030517578,-2.7899932861328267,-1.0,71.8213058419244,0.17194922384729394
AAPL,112.5999984741211,112.72750091552734,1.6149978637695455,1.0,71.8213058419244,0.20884156418598976
AAPL,111.97000122070312,109.375,-3.3525009155273438,-1.0,71.8213058419244,0.15083121787018672
AAPL,110.49749755859376,113.01000213623048,3.635002136230483,1.0,71.8213058419244,0.17486224418249785
AAPL,114.43000030517578,115.01000213623048,2.0,1.0,71.8213058419244,0.08234518938539148
AAPL,114.83000183105467,114.90750122070312,-0.10250091552735796,-1.0,71.8213058419244,0.05480207661001146
AAPL,116.0625,114.60749816894533,-0.3000030517577983,-1.0,71.8213058419244,0.04506904857662919
AAPL,114.35250091552734,115.5625,0.9550018310546733,1.0,71.8213058419244,0.04997160704145376
AAPL,115.98249816894533,115.7074966430664,0.14499664306640625,1.0,71.8213058419244,0.015846889780372075
AAPL,115.75,118.2750015258789,2.5675048828125,1.0,71.8213058419244,0.06446167872561293
AAPL,119.2624969482422,124.37000274658205,6.095001220703139,1.0,71.8213058419244,0.1032800491140049
AAPL,128.69749450683594,125.85749816894533,1.4874954223632812,1.0,71.8213058419244,0.15069712611607167
AAPL,124.69750213623048,124.8249969482422,-1.032501220703125,-1.0,71.8213058419244,0.10454822218098059
AAPL,126.18000030517578,126.52249908447266,1.6975021362304545,1.0,71.8213058419244,0.10009996291109968
AAPL,127.14250183105467,125.01000213623048,-1.5124969482421733,-1.0,71.8213058419244,0.08791855020955897
AAPL,126.0124969482422,124.80750274658205,-0.2024993896484375,-1.0,71.8213058419244,0.08899945239709073
AAPL,127.58000183105467,129.0399932861328,4.232490539550767,1.0,71.8213058419244,0.11662514471504859
AAPL,132.75999450683594,134.17999267578125,5.1399993896484375,1.0,71.8213058419244,0.1596482213222421
AAPL,137.58999633789062,131.39999389648438,-2.779998779296875,-1.0,71.8213058419244,0.11097013063858374
AAPL,126.91000366210938,120.87999725341795,-10.51999664306642,-1.0,71.8213058419244,-0.02806147315342089
AAPL,120.06999969482422,120.95999908447266,0.08000183105470171,1.0,71.8213058419244,-0.038913049724685345
AAPL,113.9499969482422,112.81999969482422,-8.139999389648438,-1.0,71.8213058419244,-0.09617462485014738
AAPL,117.26000213623048,117.31999969482422,4.5,1.0,71.8213058419244,-0.07273409438035516
AAPL,120.36000061035156,113.48999786376952,-3.8300018310547017,-1.0,71.8213058419244,-0.09215266039198178
AAPL,114.56999969482422,112.0,-1.489997863769517,-1.0,71.8213058419244,-0.10261805151720171
AAPL,114.72000122070312,115.36000061035156,3.3600006103515625,1.0,71.8213058419244,-0.10601358793817728
AAPL,118.33000183105467,115.54000091552734,0.18000030517578125,1.0,71.8213058419244,-0.1389178176905529
AAPL,115.2300033569336,112.12999725341795,-3.410003662109389,-1.0,71.8213058419244,-0.14665142723101754
AAPL,109.72000122070312,110.33999633789062,-1.7900009155273295,-1.0,71.8213058419244,-0.08719392087204325
AAPL,110.4000015258789,106.83999633789062,-3.5,-1.0,71.8213058419244,-0.11673282782286809
AAPL,104.54000091552734,110.08000183105467,3.2400054931640483,1.0,71.8213058419244,-0.02428645516026573
AAPL,112.68000030517578,111.80999755859376,1.729995727539091,1.0,71.8213058419244,-0.046965582599413636
AAPL,111.62000274658205,107.12000274658205,-4.689994812011719,-1.0,71.8213058419244,-0.05612825127403609
AAPL,105.16999816894533,108.22000122070312,1.0999984741210795,1.0,71.8213058419244,-0.03374998910086491
AAPL,108.43000030517578,112.27999877929688,4.05999755859375,1.0,71.8213058419244,-0.02669904485747987
AAPL,115.01000213623048,114.95999908447266,2.6800003051757812,1.0,71.8213058419244,-0.005019922333900029
AAPL,114.5500030517578,114.08999633789062,-0.8700027465820312,-1.0,71.8213058419244,0.017479703312959227
AAPL,113.79000091552734,115.80999755859376,1.7200012207031392,1.0,71.8213058419244,0.04957405657285441
AAPL,117.63999938964844,116.79000091552734,0.9800033569335795,1.0,71.8213058419244,0.09312995992782502
AAPL,112.88999938964844,113.0199966430664,-3.7700042724609375,-1.0,71.8213058419244,0.026707801263701647
AAPL,113.91000366210938,116.5,3.4800033569335938,1.0,71.8213058419244,0.041946181413235806
AAPL,115.6999969482422,113.16000366210938,-3.339996337890625,-1.0,71.8213058419244,0.05638536931161586
AAPL,114.62000274658205,115.08000183105467,1.9199981689452983,1.0,71.8213058419244,0.06338939690419432
AAPL,116.25,114.97000122070312,-0.11000061035154829,-1.0,71.8213058419244,0.023957984241644414
AAPL,115.27999877929688,116.97000122070312,2.0,1.0,71.8213058419244,0.017484361101582024
AAPL,120.05999755859376,124.4000015258789,7.430000305175781,1.0,71.8213058419244,0.09036730229575962
AAPL,125.2699966430664,121.0999984741211,-3.3000030517578125,-1.0,71.8213058419244,0.04567827499392596
AAPL,121.0,121.19000244140624,0.09000396728514204,1.0,71.8213058419244,0.037674471199476756
AAPL,118.72000122070312,120.70999908447266,-0.48000335693357954,-1.0,71.8213058419244,0.06804107830309358
AAPL,121.27999877929688,119.0199966430664,-1.69000244140625,-1.0,71.8213058419244,0.021630872472673035
AAPL,119.95999908447266,115.9800033569336,-3.0399932861328125,-1.0,71.8213058419244,0.024920463092636513
AAPL,116.1999969482422,117.51000213623048,1.5299987792968892,1.0,71.8213058419244,0.02111574788418258
AAPL,116.66999816894533,116.87000274658205,-0.6399993896484375,-1.0,71.8213058419244,0.016526063370492228
AAPL,117.4499969482422,115.75,-1.1200027465820455,-1.0,71.8213058419244,-0.010430035119869618
AAPL,116.38999938964844,115.04000091552734,-0.7099990844726562,-1.0,71.8213058419244,-0.07524116153973204
AAPL,114.01000213623048,115.0500030517578,0.01000213623045454,1.0,71.8213058419244,-0.049958674637441636
AAPL,115.48999786376952,116.5999984741211,1.5499954223632955,1.0,71.8213058419244,-0.03787444405329021
AAPL,115.0500030517578,111.1999969482422,-5.400001525878892,-1.0,71.8213058419244,-0.07878388044370188
AAPL,112.37000274658205,115.31999969482422,4.120002746582017,1.0,71.8213058419244,-0.031087187469331257
AAPL,111.05999755859376,108.86000061035156,-6.459999084472656,-1.0,71.8213058419244,-0.06138991671409
AAPL,109.11000061035156,108.7699966430664,-0.09000396728515625,-1.0,71.8213058419244,-0.07437669419009718
AAPL,109.66000366210938,110.44000244140624,1.6700057983398295,1.0,71.8213058419244,-0.055018397827186316
AAPL,114.13999938964844,114.9499969482422,4.509994506835966,1.0,71.8213058419244,-0.006911473449311423
AAPL,117.9499969482422,119.02999877929688,4.080001831054673,1.0,71.8213058419244,0.03468356947162521
AAPL,118.31999969482422,118.69000244140624,-0.3399963378906392,-1.0,71.8213058419244,0.031638411934773236
AAPL,120.5,116.31999969482422,-2.370002746582017,-1.0,71.8213058419244,-0.002401361774966193
AAPL,115.5500030517578,115.97000122070312,-0.34999847412109375,-1.0,71.8213058419244,0.04289572305187295
AAPL,117.19000244140624,119.48999786376952,3.519996643066392,1.0,71.8213058419244,0.036160233957514
AAPL,119.62000274658205,119.20999908447266,-0.2799987792968608,-1.0,71.8213058419244,0.0950762301680248
AAPL,119.44000244140624,119.26000213623048,0.05000305175782671,1.0,71.8213058419244,0.09644208712801094
AAPL,118.91999816894533,120.3000030517578,1.0400009155273153,1.0,71.8213058419244,0.08927925020268601
AAPL,119.5500030517578,119.38999938964844,-0.9100036621093608,-1.0,71.8213058419244,0.0386255116074985
AAPL,118.61000061035156,118.02999877929688,-1.3600006103515625,-1.0,71.8213058419244,-0.00840124347017912
AAPL,117.58999633789062,118.63999938964844,0.6100006103515625,1.0,71.8213058419244,-0.0004212911848450185
AAPL,118.63999938964844,117.33999633789062,-1.3000030517578125,-1.0,71.8213058419244,0.008768884506038965
AAPL,117.18000030517578,113.8499984741211,-3.4899978637695312,-1.0,71.8213058419244,-0.018280613298843007
AAPL,113.91000366210938,115.16999816894533,1.319999694824233,1.0,71.8213058419244,-0.03615365111772295
AAPL,115.5500030517578,116.02999877929688,0.8600006103515483,1.0,71.8213058419244,-0.02667561722672629
AAPL,116.56999969482422,116.58999633789062,0.55999755859375,1.0,71.8213058419244,-0.022388107919786182
AAPL,116.97000122070312,119.0500030517578,2.4600067138671733,1.0,71.8213058419244,-0.010390689678222209
AAPL,121.01000213623048,122.72000122070312,3.6699981689453267,1.0,71.8213058419244,0.02789179871076719
AAPL,122.0199966430664,123.08000183105467,0.3600006103515483,1.0,71.8213058419244,0.04278575873918933
AAPL,123.5199966430664,122.94000244140624,-0.1399993896484375,-1.0,71.8213058419244,0.0362441257070083
AAPL,122.5999984741211,122.25,-0.6900024414062358,-1.0,71.8213058419244,0.041844245912285416
AAPL,122.30999755859376,123.75,1.5,1.0,71.8213058419244,0.08695653630710631
AAPL,124.37000274658205,124.37999725341795,0.6299972534179545,1.0,71.8213058419244,0.07996873518190295
AAPL,124.52999877929688,121.77999877929688,-2.5999984741210795,-1.0,71.8213058419244,0.049556149793099635
AAPL,120.5,123.23999786376952,1.459999084472642,1.0,71.8213058419244,0.057037496652855735
AAPL,122.43000030517578,122.41000366210938,-0.829994201660142,-1.0,71.8213058419244,0.02822343993465326
AAPL,122.5999984741211,121.77999877929688,-0.6300048828125,-1.0,71.8213058419244,-0.007659732986114665
AAPL,124.33999633789062,127.87999725341795,6.0999984741210795,1.0,71.8213058419244,0.03899898725181994
AAPL,127.41000366210938,127.80999755859376,-0.06999969482419033,-1.0,71.8213058419244,0.03961277875774072
AAPL,128.89999389648438,128.6999969482422,0.8899993896484233,1.0,71.8213058419244,0.05276071123306503
AAPL,128.9600067138672,126.66000366210938,-2.0399932861328125,-1.0,71.8213058419244,0.023515181107954586
AAPL,125.0199966430664,128.22999572753906,1.5699920654296875,1.0,71.8213058419244,0.030953517921992857
AAPL,131.61000061035156,131.8800048828125,3.6500091552734375,1.0,71.8213058419244,0.0829364937161805
AAPL,132.16000366210938,130.9600067138672,-0.9199981689453125,-1.0,71.8213058419244,0.06264207224858476
AAPL,131.32000732421875,131.97000122070312,1.0099945068359375,1.0,71.8213058419244,0.07809817231100147
AAPL,133.99000549316406,136.69000244140625,4.720001220703125,1.0,71.8213058419244,0.12243392849043233
AAPL,138.0500030517578,134.8699951171875,-1.82000732421875,-1.0,71.8213058419244,0.0546606037996511
AAPL,135.5800018310547,133.72000122070312,-1.149993896484375,-1.0,71.8213058419244,0.04624054279791334
AAPL,134.0800018310547,132.69000244140625,-1.029998779296875,-1.0,71.8213058419244,0.031002374419392353
AAPL,133.52000427246094,129.41000366210938,-3.279998779296875,-1.0,71.8213058419244,0.021711668407464746
AAPL,128.88999938964844,131.00999450683594,1.5999908447265625,1.0,71.8213058419244,0.021679785322646028
AAPL,127.72000122070312,126.5999984741211,-4.409996032714844,-1.0,71.8213058419244,-0.040036443836828584
AAPL,128.36000061035156,130.9199981689453,4.319999694824219,1.0,71.8213058419244,-0.00030550200726009447
AAPL,132.42999267578125,132.0500030517578,1.1300048828125,1.0,71.8213058419244,0.0006062122475918308
AAPL,129.19000244140625,128.97999572753906,-3.07000732421875,-1.0,71.8213058419244,-0.05640505213372993
AAPL,128.5,128.8000030517578,-0.17999267578125,-1.0,71.8213058419244,-0.045006245163392467
AAPL,128.75999450683594,130.88999938964844,2.089996337890625,1.0,71.8213058419244,-0.021163638986091637
AAPL,130.8000030517578,128.91000366210938,-1.9799957275390625,-1.0,71.8213058419244,-0.028487442231874716
AAPL,128.77999877929688,127.13999938964844,-1.7700042724609375,-1.0,71.8213058419244,-0.01754118080691769
AAPL,127.77999877929688,127.83000183105467,0.6900024414062358,1.0,71.8213058419244,-0.024272901374828626
AAPL,128.66000366210938,132.02999877929688,4.199996948242202,1.0,71.8213058419244,0.04289099818816933
AAPL,133.8000030517578,136.8699951171875,4.839996337890625,1.0,71.8213058419244,0.04544757891429252
AAPL,136.27999877929688,139.07000732421875,2.20001220703125,1.0,71.8213058419244,0.053161712307643105
AAPL,143.07000732421875,142.9199981689453,3.8499908447265625,1.0,71.8213058419244,0.10807879441129375
AAPL,143.60000610351562,143.16000366210938,0.2400054931640625,1.0,71.8213058419244,0.11149068532693307
AAPL,143.42999267578125,142.05999755859375,-1.100006103515625,-1.0,71.8213058419244,0.08533882054421271
AAPL,139.52000427246094,137.08999633789062,-4.970001220703125,-1.0,71.8213058419244,0.06345506511055676
AAPL,135.8300018310547,131.9600067138672,-5.1299896240234375,-1.0,71.8213058419244,0.03791102208083852
AAPL,133.75,134.13999938964844,2.17999267578125,1.0,71.8213058419244,0.049362414677372124
AAPL,135.72999572753906,134.99000549316406,0.850006103515625,1.0,71.8213058419244,0.022419198221876657
AAPL,135.75999450683594,133.94000244140625,-1.0500030517578125,-1.0,71.8213058419244,-0.021407121942779384
AAPL,136.3000030517578,137.38999938964844,3.4499969482421875,1.0,71.8213058419244,-0.012080303775735435
AAPL,137.35000610351562,136.75999450683594,-0.6300048828125,-1.0,71.8213058419244,-0.04310106172005157
AAPL,136.02999877929688,136.91000366210938,0.1500091552734375,1.0,71.8213058419244,-0.04365744509724545
AAPL,136.6199951171875,136.00999450683594,-0.9000091552734375,-1.0,71.8213058419244,-0.04258766123983948
AAPL,136.47999572753906,135.38999938964844,-0.6199951171875,-1.0,71.8213058419244,-0.012400590806437406
AAPL,135.89999389648438,135.1300048828125,-0.2599945068359375,-1.0,71.8213058419244,0.02402241594166421
AAPL,134.35000610351562,135.3699951171875,0.239990234375,1.0,71.8213058419244,0.00916949256847821
AAPL,135.49000549316406,133.19000244140625,-2.17999267578125,-1.0,71.8213058419244,-0.01333434312549131
AAPL,131.25,130.83999633789062,-2.350006103515625,-1.0,71.8213058419244,-0.023144736800133736
AAPL,129.1999969482422,129.7100067138672,-1.1299896240234375,-1.0,71.8213058419244,-0.05589921180507618
