close,datetime,high,low,open,symbol,volume
153.9199981689453,2022-02-11,158.19000244140625,152.97000122070312,155.61000061035156,JPM,16830000.0
152.49000549316406,2022-02-14,153.67999267578125,150.32000732421875,152.72999572753906,JPM,17026500.0
154.72000122070312,2022-02-15,155.94000244140625,153.85000610351562,154.50999450683594,JPM,9500000.0
155.0,2022-02-16,156.10000610351562,153.74000549316406,153.74000549316406,JPM,9076500.0
151.42999267578125,2022-02-17,153.72999572753906,150.6699981689453,153.0,JPM,11367500.0
152.13999938964844,2022-02-18,154.13999938964844,151.1300048828125,152.1300048828125,JPM,11733300.0
151.8699951171875,2022-02-22,153.24000549316406,150.41000366210938,150.60000610351562,JPM,11333500.0
148.69000244140625,2022-02-23,153.3000030517578,147.97000122070312,153.1199951171875,JPM,11799000.0
144.5500030517578,2022-02-24,144.99000549316406,139.77999877929688,142.94000244140625,JPM,25655100.0
147.97000122070312,2022-02-25,150.1300048828125,144.91000366210938,145.25,JPM,18367700.0
141.8000030517578,2022-02-28,145.05999755859375,140.8800048828125,143.5500030517578,JPM,31315300.0
136.4499969482422,2022-03-01,140.47999572753906,133.5800018310547,140.0399932861328,JPM,36840400.0
139.27999877929688,2022-03-02,140.0399932861328,136.61000061035156,137.2899932861328,JPM,19405600.0
138.2899932861328,2022-03-03,140.97999572753906,137.05999755859375,139.83999633789062,JPM,16640800.0
134.39999389648438,2022-03-04,135.4199981689453,132.39999389648438,134.94000244140625,JPM,21016000.0
129.2100067138672,2022-03-07,132.69000244140625,128.9499969482422,132.1699981689453,JPM,27560100.0
128.3000030517578,2022-03-08,131.7899932861328,127.2699966430664,129.63999938964844,JPM,19207800.0
133.44000244140625,2022-03-09,135.24000549316406,132.44000244140625,132.89999389648438,JPM,17536200.0
131.86000061035156,2022-03-10,133.4499969482422,130.32000732421875,131.86000061035156,JPM,15604200.0
128.88999938964844,2022-03-11,134.0800018310547,128.4199981689453,132.49000549316406,JPM,20061800.0
130.1699981689453,2022-03-14,132.9199981689453,129.22999572753906,129.4600067138672,JPM,15786900.0
132.47999572753906,2022-03-15,133.5500030517578,131.1300048828125,131.8000030517578,JPM,15096600.0
138.39999389648438,2022-03-16,138.49000549316406,134.42999267578125,134.8699951171875,JPM,20354900.0
140.14999389648438,2022-03-17,140.19000244140625,135.9199981689453,136.86000061035156,JPM,17050500.0
140.10000610351562,2022-03-18,140.85000610351562,138.4600067138672,140.19000244140625,JPM,23656500.0
139.64999389648438,2022-03-21,140.75999450683594,138.72999572753906,140.35000610351562,JPM,12676100.0
142.6199951171875,2022-03-22,143.92999267578125,141.72000122070312,142.27000427246094,JPM,13548600.0
139.77999877929688,2022-03-23,141.58999633789062,139.1999969482422,140.97999572753906,JPM,12093200.0
140.69000244140625,2022-03-24,140.7100067138672,139.11000061035156,140.3000030517578,JPM,10017600.0
141.9199981689453,2022-03-25,143.17999267578125,140.8000030517578,141.08999633789062,JPM,8383500.0
140.8699951171875,2022-03-28,140.97000122070312,137.89999389648438,140.0,JPM,10818100.0
141.17999267578125,2022-03-29,143.60000610351562,140.24000549316406,143.35000610351562,JPM,11316500.0
140.5399932861328,2022-03-30,142.1199951171875,139.91000366210938,141.89999389648438,JPM,8771000.0
136.32000732421875,2022-03-31,140.35000610351562,136.25999450683594,139.8300018310547,JPM,17353900.0
135.30999755859375,2022-04-01,137.41000366210938,133.8000030517578,137.39999389648438,JPM,15721300.0
135.91000366210938,2022-04-04,136.94000244140625,132.88999938964844,134.1199951171875,JPM,17416400.0
133.33999633789062,2022-04-05,135.39999389648438,133.00999450683594,134.07000732421875,JPM,12110300.0
131.49000549316406,2022-04-06,132.55999755859375,130.9600067138672,131.5800018310547,JPM,12914700.0
131.08999633789062,2022-04-07,131.9199981689453,128.72999572753906,130.9499969482422,JPM,12994200.0
133.49000549316406,2022-04-08,133.89999389648438,131.49000549316406,131.6699981689453,JPM,13126900.0
133.0,2022-04-11,134.89999389648438,132.57000732421875,133.0,JPM,10466400.0
131.5399932861328,2022-04-12,134.5800018310547,130.6999969482422,132.13999938964844,JPM,12989900.0
127.30000305175781,2022-04-13,129.25,126.01000213623047,126.94000244140625,JPM,30838000.0
126.12000274658203,2022-04-14,128.3000030517578,125.0199966430664,126.5,JPM,18835200.0
128.4600067138672,2022-04-18,129.24000549316406,125.54000091552734,125.66999816894531,JPM,11834400.0
131.1199951171875,2022-04-19,131.32000732421875,128.22999572753906,128.4499969482422,JPM,15015400.0
131.5800018310547,2022-04-20,133.50999450683594,131.33999633789062,132.52000427246094,JPM,13430200.0
130.55999755859375,2022-04-21,132.80999755859375,129.9600067138672,132.22000122070312,JPM,12174200.0
126.80999755859375,2022-04-22,130.52000427246094,126.69000244140625,130.27999877929688,JPM,14318800.0
126.7699966430664,2022-04-25,127.12000274658203,123.11000061035156,126.01000213623047,JPM,17149000.0
123.0199966430664,2022-04-26,126.41000366210938,122.87000274658203,124.63999938964844,JPM,17209500.0
121.41999816894531,2022-04-27,123.55999755859375,121.22000122070312,122.33000183105469,JPM,17215200.0
123.33999633789062,2022-04-28,123.6500015258789,121.13999938964844,122.80999755859375,JPM,13015600.0
119.36000061035156,2022-04-29,123.61000061035156,118.9000015258789,123.05000305175781,JPM,14874800.0
120.44999694824219,2022-05-02,120.70999908447266,118.22000122070312,119.87999725341797,JPM,18545000.0
123.02999877929688,2022-05-03,124.16999816894531,120.77999877929688,121.52999877929688,JPM,15720900.0
127.0999984741211,2022-05-04,127.4000015258789,122.73999786376953,122.80000305175781,JPM,17128500.0
123.91999816894531,2022-05-05,126.0999984741211,122.16000366210938,125.25,JPM,15055400.0
123.72000122070312,2022-05-06,124.29000091552734,121.18000030517578,123.80000305175781,JPM,14417900.0
121.86000061035156,2022-05-09,123.33000183105469,120.5,122.11000061035156,JPM,14312300.0
118.88999938964844,2022-05-10,123.77999877929688,117.55999755859375,123.11000061035156,JPM,16382400.0
118.13999938964844,2022-05-11,122.88999938964844,117.94000244140625,119.30000305175781,JPM,14630300.0
118.04000091552734,2022-05-12,118.31999969482422,115.37000274658203,117.0,JPM,16318800.0
119.08999633789062,2022-05-13,120.25,117.95999908447266,119.41000366210938,JPM,10443200.0
118.26000213623047,2022-05-16,119.45999908447266,117.2300033569336,118.54000091552734,JPM,10269000.0
122.18000030517578,2022-05-17,122.97000122070312,120.80999755859375,121.04000091552734,JPM,11160200.0
120.08999633789062,2022-05-18,121.97000122070312,119.52999877929688,121.30000305175781,JPM,12664900.0
118.30999755859375,2022-05-19,119.6500015258789,117.62999725341797,118.19000244140625,JPM,12765800.0
117.33999633789062,2022-05-20,119.66999816894531,115.0199966430664,119.45999908447266,JPM,13150100.0
124.5999984741211,2022-05-23,126.56999969482422,120.44999694824219,120.45999908447266,JPM,24376700.0
126.36000061035156,2022-05-24,127.48999786376953,123.11000061035156,124.36000061035156,JPM,19324900.0
127.23999786376953,2022-05-25,127.86000061035156,125.16999816894531,126.27999877929688,JPM,12780400.0
129.44000244140625,2022-05-26,130.19000244140625,128.2100067138672,128.3699951171875,JPM,15990900.0
131.27000427246094,2022-05-27,131.27000427246094,129.13999938964844,130.16000366210938,JPM,11177800.0
132.22999572753906,2022-05-31,133.14999389648438,129.7100067138672,130.17999267578125,JPM,17015000.0
129.91000366210938,2022-06-01,132.8699951171875,128.6699981689453,132.8699951171875,JPM,10768000.0
132.0,2022-06-02,132.00999450683594,128.6699981689453,129.89999389648438,JPM,8374800.0
130.16000366210938,2022-06-03,131.77000427246094,129.99000549316406,131.2100067138672,JPM,8596000.0
129.72999572753906,2022-06-06,132.38999938964844,129.4600067138672,131.08999633789062,JPM,11323500.0
130.07000732421875,2022-06-07,130.32000732421875,128.6199951171875,128.8300018310547,JPM,6722200.0
128.0,2022-06-08,129.4499969482422,126.9000015258789,129.0,JPM,8422100.0
125.30999755859375,2022-06-09,128.10000610351562,125.2699966430664,127.37000274658203,JPM,13560100.0
119.55000305175781,2022-06-10,123.4000015258789,119.31999969482422,122.58999633789062,JPM,12945200.0
115.98999786376953,2022-06-13,117.94999694824219,115.05999755859375,116.86000061035156,JPM,16805600.0
114.05999755859375,2022-06-14,117.31999969482422,113.22000122070312,115.55000305175781,JPM,13357900.0
115.41000366210938,2022-06-15,116.94999694824219,113.16999816894531,115.62000274658203,JPM,14083500.0
113.43000030517578,2022-06-16,114.26000213623047,111.87000274658203,113.86000061035156,JPM,16724900.0
113.02999877929688,2022-06-17,114.62999725341797,112.16000366210938,113.54000091552734,JPM,30919900.0
115.83000183105469,2022-06-21,117.02999877929688,115.04000091552734,115.87000274658203,JPM,11680500.0
115.18000030517578,2022-06-22,116.19999694824219,114.38999938964844,114.87999725341797,JPM,9842700.0
113.91999816894531,2022-06-23,115.18000030517578,111.4800033569336,115.01000213623047,JPM,11851500.0
117.31999969482422,2022-06-24,117.81999969482422,112.83000183105469,113.2300033569336,JPM,14841100.0
116.37999725341797,2022-06-27,118.5,115.63999938964844,118.05999755859375,JPM,11280500.0
115.81999969482422,2022-06-28,119.29000091552734,115.5999984741211,117.66999816894531,JPM,11590900.0
115.30000305175781,2022-06-29,116.81999969482422,114.7300033569336,116.0,JPM,9338400.0
112.61000061035156,2022-06-30,114.08000183105469,110.93000030517578,113.16999816894531,JPM,15172600.0
114.05000305175781,2022-07-01,114.41999816894531,111.16000366210938,112.6500015258789,JPM,10573600.0
112.62000274658203,2022-07-05,112.70999908447266,109.30000305175781,110.7699966430664,JPM,12514200.0
111.88999938964844,2022-07-06,112.98999786376953,110.79000091552734,111.7300033569336,JPM,10656200.0
114.72000122070312,2022-07-07,114.9000015258789,113.4000015258789,113.5,JPM,10347400.0
114.36000061035156,2022-07-08,115.6500015258789,113.61000061035156,115.16000366210938,JPM,8807800.0
112.86000061035156,2022-07-11,114.2300033569336,112.22000122070312,113.55000305175781,JPM,7939500.0
112.97000122070312,2022-07-12,115.18000030517578,112.26000213623047,112.58000183105469,JPM,11250900.0
111.91000366210938,2022-07-13,112.4800033569336,110.37999725341797,111.75,JPM,12979900.0
108.0,2022-07-14,108.2300033569336,106.05999755859375,107.98999786376953,JPM,26204800.0
112.94999694824219,2022-07-15,113.87999725341797,107.66999816894531,109.16000366210938,JPM,18863900.0
111.79000091552734,2022-07-18,115.83999633789062,111.29000091552734,114.7699966430664,JPM,13977900.0
114.55999755859375,2022-07-19,114.94000244140625,112.66999816894531,113.12999725341797,JPM,11862300.0
114.54000091552734,2022-07-20,114.73999786376953,113.4800033569336,114.0999984741211,JPM,11667500.0
115.31999969482422,2022-07-21,115.52999877929688,113.37000274658203,114.44000244140625,JPM,11595900.0
114.76000213623047,2022-07-22,116.25,113.66999816894531,115.23999786376953,JPM,7645500.0
115.22000122070312,2022-07-25,116.45999908447266,114.7699966430664,115.83999633789062,JPM,9394000.0
113.41999816894531,2022-07-26,115.58000183105469,113.02999877929688,114.58000183105469,JPM,10675100.0
115.23999786376953,2022-07-27,115.73999786376953,113.30000305175781,114.01000213623047,JPM,9337400.0
114.80999755859375,2022-07-28,115.9800033569336,113.52999877929688,115.25,JPM,10384800.0
115.36000061035156,2022-07-29,116.5,114.79000091552734,115.58999633789062,JPM,12944500.0
114.20999908447266,2022-08-01,115.11000061035156,113.06999969482422,114.5,JPM,14740400.0
112.43000030517578,2022-08-02,114.4000015258789,112.2699966430664,113.91999816894531,JPM,14942900.0
113.61000061035156,2022-08-03,114.0999984741211,111.70999908447266,113.44999694824219,JPM,14394500.0
112.36000061035156,2022-08-04,113.31999969482422,111.0199966430664,112.8499984741211,JPM,18033900.0
115.76000213623047,2022-08-05,116.19000244140625,112.05000305175781,112.52999877929688,JPM,14174600.0
114.3499984741211,2022-08-08,116.69999694824219,114.18000030517578,116.25,JPM,10332500.0
115.37999725341797,2022-08-09,115.98999786376953,114.37000274658203,114.75,JPM,10233800.0
118.38999938964844,2022-08-10,119.37000274658203,117.5,117.95999908447266,JPM,12847300.0
120.13999938964844,2022-08-11,121.19999694824219,119.30999755859375,119.9000015258789,JPM,11684900.0
122.12999725341797,2022-08-12,122.25,119.44000244140625,120.66999816894531,JPM,9906700.0
122.45999908447266,2022-08-15,122.72000122070312,120.5999984741211,121.13999938964844,JPM,8456200.0
123.62999725341797,2022-08-16,124.23999786376953,121.87000274658203,122.29000091552734,JPM,9555000.0
122.58999633789062,2022-08-17,123.16000366210938,121.69000244140625,122.30000305175781,JPM,8149300.0
121.63999938964844,2022-08-18,122.47000122070312,120.55000305175781,122.23999786376953,JPM,9531800.0
118.62999725341797,2022-08-19,120.98999786376953,118.11000061035156,120.62000274658203,JPM,13464500.0
116.66999816894531,2022-08-22,117.16000366210938,115.5,116.75,JPM,8967600.0
115.5199966430664,2022-08-23,117.29000091552734,115.37999725341797,116.69000244140625,JPM,7607000.0
115.80000305175781,2022-08-24,116.41000366210938,114.44999694824219,115.29000091552734,JPM,9771300.0
118.55000305175781,2022-08-25,118.73999786376953,115.68000030517578,116.16000366210938,JPM,10758900.0
114.66999816894531,2022-08-26,119.98999786376953,114.5999984741211,119.45999908447266,JPM,11276200.0
114.38999938964844,2022-08-29,114.86000061035156,113.45999908447266,114.0,JPM,8117300.0
114.41000366210938,2022-08-30,115.58000183105469,113.36000061035156,115.0,JPM,10745400.0
113.7300033569336,2022-08-31,115.02999877929688,113.33999633789062,114.4800033569336,JPM,10738300.0
114.51000213623047,2022-09-01,114.62999725341797,111.91000366210938,113.29000091552734,JPM,9979800.0
113.70999908447266,2022-09-02,117.44999694824219,113.19000244140625,115.87000274658203,JPM,10666600.0
113.73999786376953,2022-09-06,114.75,112.06999969482422,114.33000183105469,JPM,9751900.0
115.9000015258789,2022-09-07,116.11000061035156,112.76000213623047,113.12999725341797,JPM,10647900.0
118.5999984741211,2022-09-08,118.79000091552734,114.62999725341797,115.27999877929688,JPM,11435000.0
119.16999816894531,2022-09-09,120.05000305175781,118.66999816894531,119.13999938964844,JPM,9299700.0
120.58000183105469,2022-09-12,121.55000305175781,119.79000091552734,120.62000274658203,JPM,8614600.0
116.38999938964844,2022-09-13,118.91999816894531,115.77999877929688,118.06999969482422,JPM,12904600.0
116.12000274658203,2022-09-14,117.83999633789062,114.87999725341797,116.69999694824219,JPM,9345700.0
117.87000274658203,2022-09-15,119.37999725341797,115.76000213623047,116.12000274658203,JPM,10821400.0
117.08000183105469,2022-09-16,117.4000015258789,115.37000274658203,117.38999938964844,JPM,14844100.0
118.16000366210938,2022-09-19,118.7300033569336,115.51000213623047,116.0,JPM,8201300.0
115.83000183105469,2022-09-20,117.69000244140625,114.63999938964844,117.41000366210938,JPM,9619000.0
112.48999786376953,2022-09-21,116.5999984741211,112.41999816894531,116.54000091552734,JPM,12606300.0
111.20999908447266,2022-09-22,113.5999984741211,111.06999969482422,113.37999725341797,JPM,11684500.0
109.13999938964844,2022-09-23,110.33999633789062,107.16000366210938,110.05000305175781,JPM,18138600.0
106.79000091552734,2022-09-26,109.61000061035156,106.05999755859375,108.0,JPM,15753600.0
105.8499984741211,2022-09-27,108.16999816894531,104.6500015258789,107.75,JPM,12793600.0
107.98999786376953,2022-09-28,108.7300033569336,105.63999938964844,105.94999694824219,JPM,12762600.0
106.16000366210938,2022-09-29,107.27999877929688,104.4000015258789,106.94999694824219,JPM,12713900.0
104.5,2022-09-30,107.62000274658203,104.4000015258789,106.05999755859375,JPM,15973400.0
107.7300033569336,2022-10-03,108.36000061035156,104.45999908447266,105.62000274658203,JPM,12248100.0
112.7699966430664,2022-10-04,112.98999786376953,109.86000061035156,110.61000061035156,JPM,16013600.0
110.38999938964844,2022-10-05,110.94999694824219,108.83000183105469,109.75,JPM,10943500.0
108.13999938964844,2022-10-06,110.19000244140625,107.94000244140625,109.45999908447266,JPM,11521400.0
105.9800033569336,2022-10-07,107.70999908447266,105.2699966430664,107.5199966430664,JPM,11681100.0
104.98999786376953,2022-10-10,107.30999755859375,104.5199966430664,106.7300033569336,JPM,8931700.0
101.95999908447266,2022-10-11,104.54000091552734,101.8499984741211,104.37000274658203,JPM,12739700.0
103.61000061035156,2022-10-12,104.7300033569336,101.27999877929688,101.80000305175781,JPM,13181000.0
109.37000274658203,2022-10-13,109.9000015258789,101.76000213623047,101.9800033569336,JPM,22398700.0
111.19000244140625,2022-10-14,115.23999786376953,110.72000122070312,111.95999908447266,JPM,33387100.0
115.86000061035156,2022-10-17,117.01000213623047,114.31999969482422,115.41000366210938,JPM,22276300.0
118.83999633789062,2022-10-18,120.13999938964844,116.95999908447266,119.66000366210938,JPM,21539700.0
116.51000213623047,2022-10-19,118.83000183105469,115.66999816894531,117.98999786376953,JPM,17072000.0
116.12999725341797,2022-10-20,118.70999908447266,115.6500015258789,117.16000366210938,JPM,12207400.0
122.2300033569336,2022-10-21,122.38999938964844,116.33000183105469,116.45999908447266,JPM,20593300.0
122.37999725341797,2022-10-24,123.0999984741211,121.33000183105469,122.06999969482422,JPM,12624200.0
122.69999694824219,2022-10-25,123.2699966430664,120.88999938964844,121.8499984741211,JPM,11289100.0
124.11000061035156,2022-10-26,125.19999694824219,122.87999725341797,123.0,JPM,11667000.0
124.5999984741211,2022-10-27,126.19999694824219,124.20999908447266,125.19999694824219,JPM,10727600.0
126.08000183105469,2022-10-28,126.27999877929688,124.05000305175781,125.29000091552734,JPM,11859500.0
125.87999725341797,2022-10-31,127.43000030517578,125.58999633789062,125.69999694824219,JPM,13295200.0
128.14999389648438,2022-11-01,128.27999877929688,126.33000183105469,126.87000274658203,JPM,13386900.0
126.97000122070312,2022-11-02,130.36000061035156,126.63999938964844,127.6500015258789,JPM,16546100.0
127.19999694824219,2022-11-03,128.17999267578125,125.91000366210938,126.30999755859375,JPM,12474400.0
130.67999267578125,2022-11-04,130.8300018310547,128.4600067138672,129.49000549316406,JPM,14953200.0
131.3699951171875,2022-11-07,132.2899932861328,130.47999572753906,131.0,JPM,12011200.0
131.4499969482422,2022-11-08,132.05999755859375,130.13999938964844,131.24000549316406,JPM,9884100.0
129.74000549316406,2022-11-09,131.42999267578125,129.22000122070312,131.32000732421875,JPM,9494000.0
135.0800018310547,2022-11-10,135.25,132.52999877929688,132.6300048828125,JPM,16351600.0
135.3000030517578,2022-11-11,136.1699981689453,133.77999877929688,135.19000244140625,JPM,10704700.0
133.91000366210938,2022-11-14,135.72999572753906,133.91000366210938,134.8000030517578,JPM,11085600.0
132.94000244140625,2022-11-15,135.7100067138672,131.60000610351562,134.67999267578125,JPM,14038300.0
133.1199951171875,2022-11-16,133.55999755859375,132.02999877929688,133.0,JPM,7893400.0
132.5399932861328,2022-11-17,132.88999938964844,131.27999877929688,132.0,JPM,8820200.0
133.83999633789062,2022-11-18,134.6699981689453,132.27999877929688,134.57000732421875,JPM,9468500.0
133.0500030517578,2022-11-21,134.55999755859375,132.75,133.74000549316406,JPM,7800500.0
135.0399932861328,2022-11-22,135.27000427246094,133.69000244140625,134.0,JPM,9185700.0
136.47999572753906,2022-11-23,136.5,134.86000061035156,134.94000244140625,JPM,7316200.0
136.74000549316406,2022-11-25,137.13999938964844,136.05999755859375,136.47999572753906,JPM,3220500.0
134.35000610351562,2022-11-28,136.7100067138672,134.19000244140625,136.07000732421875,JPM,9906900.0
136.55999755859375,2022-11-29,136.63999938964844,134.41000366210938,134.66000366210938,JPM,7925300.0
138.17999267578125,2022-11-30,138.17999267578125,133.19000244140625,136.08999633789062,JPM,14761200.0
136.24000549316406,2022-12-01,138.66000366210938,135.42999267578125,138.17999267578125,JPM,8858500.0
135.16000366210938,2022-12-02,135.35000610351562,133.33999633789062,134.49000549316406,JPM,8931900.0
131.3699951171875,2022-12-05,134.57000732421875,130.60000610351562,134.24000549316406,JPM,10154500.0
131.58999633789062,2022-12-06,135.11000061035156,129.8699951171875,133.38999938964844,JPM,13966700.0
131.5,2022-12-07,133.0800018310547,130.3300018310547,131.30999755859375,JPM,11739400.0
132.8800048828125,2022-12-08,132.97999572753906,131.42999267578125,132.3300018310547,JPM,8907300.0
132.16000366210938,2022-12-09,133.75999450683594,132.0,132.1999969482422,JPM,7957800.0
134.2100067138672,2022-12-12,134.64999389648438,131.60000610351562,132.39999389648438,JPM,8841600.0
134.0800018310547,2022-12-13,137.08999633789062,133.0800018310547,136.88999938964844,JPM,10025400.0
133.41000366210938,2022-12-14,135.7100067138672,132.75999450683594,133.77999877929688,JPM,9966100.0
130.10000610351562,2022-12-15,132.0800018310547,129.0500030517578,131.14999389648438,JPM,12087800.0
129.2899932861328,2022-12-16,129.89999389648438,128.42999267578125,129.14999389648438,JPM,21133700.0
130.05999755859375,2022-12-19,131.3300018310547,129.08999633789062,129.64999389648438,JPM,9017200.0
130.69000244140625,2022-12-20,132.0500030517578,130.1999969482422,130.97000122070312,JPM,8549900.0
132.16000366210938,2022-12-21,132.97999572753906,131.77000427246094,132.17999267578125,JPM,8051700.0
130.66000366210938,2022-12-22,131.3000030517578,128.41000366210938,131.10000610351562,JPM,8648200.0
131.27999877929688,2022-12-23,131.44000244140625,129.63999938964844,130.5800018310547,JPM,5091900.0
131.74000549316406,2022-12-27,132.22000122070312,130.5500030517578,131.57000732421875,JPM,5411000.0
132.4600067138672,2022-12-28,133.41000366210938,131.00999450683594,131.85000610351562,JPM,8827700.0
133.22000122070312,2022-12-29,133.27000427246094,132.30999755859375,132.92999267578125,JPM,6585200.0
134.10000610351562,2022-12-30,134.3300018310547,132.44000244140625,132.80999755859375,JPM,9292500.0
566.7100219726562,2022-01-03,567.469970703125,555.510009765625,565.030029296875,COST,2714100.0
564.22998046875,2022-01-04,568.719970703125,561.7899780273438,564.22998046875,COST,2097500.0
549.9199829101562,2022-01-05,565.0499877929688,549.77001953125,563.6900024414062,COST,2887500.0
549.7999877929688,2022-01-06,553.52001953125,543.5499877929688,546.2000122070312,COST,2503100.0
536.1799926757812,2022-01-07,548.3699951171875,534.239990234375,547.5499877929688,COST,2323900.0
518.7999877929688,2022-01-10,530.4099731445312,508.5,529.2899780273438,COST,4916800.0
522.030029296875,2022-01-11,522.469970703125,510.2900085449219,518.7999877929688,COST,2457300.0
525.7999877929688,2022-01-12,530.030029296875,522.010009765625,522.030029296875,COST,1729500.0
516.8800048828125,2022-01-13,529.0499877929688,515.22998046875,527.6400146484375,COST,2428100.0
502.989990234375,2022-01-14,512.97998046875,501.8599853515625,511.57000732421875,COST,3872500.0
488.07000732421875,2022-01-18,495.0799865722656,486.8599853515625,494.4599914550781,COST,3801900.0
490.1600036621094,2022-01-19,496.239990234375,487.1000061035156,489.8900146484375,COST,2709400.0
482.82000732421875,2022-01-20,499.8800048828125,481.8399963378906,490.75,COST,2893700.0
481.6099853515625,2022-01-21,494.6099853515625,481.32000732421875,481.9200134277344,COST,3295600.0
488.8999938964844,2022-01-24,489.9700012207031,469.010009765625,475.54998779296875,COST,4412600.0
477.32000732421875,2022-01-25,482.6400146484375,472.3699951171875,479.8999938964844,COST,3076800.0
483.4700012207031,2022-01-26,493.8699951171875,478.7699890136719,483.2300109863281,COST,3074900.0
482.5199890136719,2022-01-27,495.7900085449219,480.30999755859375,486.9200134277344,COST,2372300.0
492.42999267578125,2022-01-28,492.7300109863281,475.8999938964844,483.739990234375,COST,1918500.0
505.1300048828125,2022-01-31,506.4200134277344,490.6300048828125,492.0,COST,2480700.0
508.4100036621094,2022-02-01,509.67999267578125,496.94000244140625,505.0,COST,2347200.0
522.02001953125,2022-02-02,523.989990234375,510.3399963378906,511.1099853515625,COST,2547600.0
521.77001953125,2022-02-03,526.4400024414062,514.2100219726562,515.8800048828125,COST,2665100.0
519.77001953125,2022-02-04,522.0,510.79998779296875,518.1099853515625,COST,2387400.0
515.8900146484375,2022-02-07,522.0,514.22998046875,521.2999877929688,COST,1863600.0
521.1500244140625,2022-02-08,523.3900146484375,510.5,515.8900146484375,COST,1462000.0
528.8300170898438,2022-02-09,534.239990234375,525.6799926757812,528.0,COST,2256700.0
518.47998046875,2022-02-10,524.469970703125,514.75,520.8699951171875,COST,2558900.0
509.6700134277344,2022-02-11,521.3499755859375,507.3800048828125,518.4000244140625,COST,2349700.0
506.55999755859375,2022-02-14,511.5299987792969,501.44000244140625,508.989990234375,COST,1749600.0
513.9199829101562,2022-02-15,516.0,510.760009765625,513.3400268554688,COST,1984600.0
512.4000244140625,2022-02-16,514.5499877929688,501.7099914550781,511.489990234375,COST,1770800.0
515.010009765625,2022-02-17,518.2100219726562,507.0299987792969,509.6400146484375,COST,2022800.0
512.6699829101562,2022-02-18,517.9000244140625,510.3299865722656,514.8900146484375,COST,2154700.0
502.17999267578125,2022-02-22,514.5800170898438,498.1600036621094,510.0,COST,2451800.0
495.260009765625,2022-02-23,507.9700012207031,494.7799987792969,502.94000244140625,COST,2021400.0
505.5799865722656,2022-02-24,506.54998779296875,482.9800109863281,483.2699890136719,COST,2859800.0
517.489990234375,2022-02-25,518.25,505.25,508.5799865722656,COST,2003000.0
519.25,2022-02-28,519.6300048828125,511.29998779296875,514.2999877929688,COST,2408900.0
522.9299926757812,2022-03-01,529.3599853515625,519.1900024414062,519.4600219726562,COST,2316000.0
528.0,2022-03-02,533.0900268554688,519.77001953125,524.0,COST,2571500.0
